DATE,EUR,GBP,JPY,AUD,NZD,CAD,CHF,NOK,SEK,DKK
2017-06-06,1.12775,1.2911,0.009140350075407888,0.75085,0.7185,0.7432181345224824,1.0393929944912172,0.11830259437589467,0.1154214614665451,0.15162772361298538
2017-06-07,1.1257,1.2961,0.009106224104175204,0.7549,0.7195,0.7402472425790214,1.0362694300518136,0.11771768943719173,0.1150642058268514,0.15135920566688865
2017-06-08,1.1214,1.2953,0.009090495886550611,0.7546,0.7216,0.7403020432336394,1.033858878263117,0.11771907519894524,0.11479738261967627,0.15077498341475185
2017-06-09,1.11955,1.2745,0.009062485839865875,0.75305,0.7211,0.7423904974016333,1.0313531353135312,0.11773432073183653,0.11473284457141547,0.1505343971097396
2017-06-12,1.1203,1.26565,0.009096284167917405,0.75415,0.72,0.7505253677574302,1.0322047894302229,0.11800523943263082,0.1143392904103637,0.15065459421185048
2017-06-13,1.12155,1.2753,0.009085127646043427,0.75375,0.7221,0.7551729346020238,1.0322047894302229,0.11863029461833667,0.11502714640655194,0.150757935520831
2017-06-14,1.1218,1.2752,0.009126169290440337,0.75875,0.72695,0.7549163930094741,1.0298130889243602,0.1187126797013189,0.11489894637666172,0.1508727991430425
2017-06-15,1.1145,1.2755,0.009014287645918781,0.7579,0.7208,0.753607897810769,1.0254832589857972,0.11754472576815478,0.11426612580700451,0.14990031628966738
2017-06-16,1.11975,1.2776,0.009019979254047716,0.76205,0.72505,0.7568876778686043,1.0269049086054631,0.11838382403428395,0.11483429411359408,0.15055252777694136
2017-06-19,1.11485,1.2736,0.008966599417171038,0.75985,0.72345,0.7565441065214101,1.025010250102501,0.11761385020700038,0.11437852428827963,0.14988683543924336
2017-06-20,1.11345,1.26305,0.008973036026739647,0.75805,0.7241,0.7537783137979119,1.0255884313624943,0.11702544718349006,0.11386279533162538,0.1496804322770884
2017-06-21,1.1168,1.26715,0.00897827258035554,0.75535,0.7225,0.7499625018749063,1.0282776349614395,0.11720031878486709,0.1143366757754885,0.15012986233091624
2017-06-22,1.11525,1.2682,0.008982304859426929,0.7542,0.7265,0.7556294393229561,1.0289653753151207,0.11778563015312131,0.11428963278740985,0.14992278976327192
2017-06-23,1.1194,1.2718,0.008985533291400845,0.7569,0.72865,0.7537499057812618,1.0314595152140278,0.11836420666390485,0.11465917560052742,0.15051627080887445
2017-06-26,1.1182,1.2721,0.00894094505789262,0.7585,0.7289,0.7551159102922298,1.0284362626626213,0.11791062374719963,0.11463945890175398,0.15038272403266312
